Id,Type,Name,Description,IsActive,IntValue,StringValue,Latitude,Longitude,ParentId
18302,UPZ,Bandar,NULL,1,NULL,NULL,NULL,NULL,18239
18303,UPZ,Bhaberchar,NULL,1,NULL,NULL,NULL,NULL,18239
18304,UPZ,Fatulla,NULL,1,NULL,NULL,NULL,NULL,18239
18305,UPZ,Munshigonj,NULL,1,NULL,NULL,NULL,NULL,18239
18306,UPZ,Narayangonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18239
18307,UPZ,Shiddirgonj,NULL,1,NULL,NULL,NULL,NULL,18239
18308,UPZ,Sirajdikhan,NULL,1,NULL,NULL,NULL,NULL,18239
18309,UPZ,Sonargaon,NULL,1,NULL,NULL,NULL,NULL,18239
18310,UPZ,Sreenagar,NULL,1,NULL,NULL,NULL,NULL,18239
18311,UPZ,Tongibari,NULL,1,NULL,NULL,NULL,NULL,18239
18312,UPZ,Araihazar,NULL,1,NULL,NULL,NULL,NULL,18240
18313,UPZ,Kaligonj,NULL,1,NULL,NULL,NULL,NULL,18240
18314,UPZ,Kapasia,NULL,1,NULL,NULL,NULL,NULL,18240
18315,UPZ,Monohardi,NULL,1,NULL,NULL,NULL,NULL,18240
18316,UPZ,Narsingdi,NULL,1,NULL,NULL,NULL,NULL,18240
18317,UPZ,Raipura,NULL,1,NULL,NULL,NULL,NULL,18240
18318,UPZ,Rupgonj,NULL,1,NULL,NULL,NULL,NULL,18240
18319,UPZ,Shibpur,NULL,1,NULL,NULL,NULL,NULL,18240
18320,UPZ,Bashail,NULL,1,NULL,NULL,NULL,NULL,18241
18321,UPZ,Ghatail,NULL,1,NULL,NULL,NULL,NULL,18241
18322,UPZ,Gopalpur,NULL,1,NULL,NULL,NULL,NULL,18241
18323,UPZ,Kalihati,NULL,1,NULL,NULL,NULL,NULL,18241
18324,UPZ,Madhupur,NULL,1,NULL,NULL,NULL,NULL,18241
18325,UPZ,Mirzapur,NULL,1,NULL,NULL,NULL,NULL,18241
18326,UPZ,Nagarpur,NULL,1,NULL,NULL,NULL,NULL,18241
18327,UPZ,Shakhipur,NULL,1,NULL,NULL,NULL,NULL,18241
18328,UPZ,Tangail Sadar,NULL,1,NULL,NULL,NULL,NULL,18241
18329,UPZ,Chandpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18242
18330,UPZ,Changerchar,NULL,1,NULL,NULL,NULL,NULL,18242
18331,UPZ,Faridgonj,NULL,1,NULL,NULL,NULL,NULL,18242
18332,UPZ,Haimchar,NULL,1,NULL,NULL,NULL,NULL,18242
18333,UPZ,Hajigonj,NULL,1,NULL,NULL,NULL,NULL,18242
18334,UPZ,Kachua,NULL,1,NULL,NULL,NULL,NULL,18242
18335,UPZ,Matlab,NULL,1,NULL,NULL,NULL,NULL,18242
18336,UPZ,Monohargonj,NULL,1,NULL,NULL,NULL,NULL,18242
18337,UPZ,Mudaffargonj,NULL,1,NULL,NULL,NULL,NULL,18242
18338,UPZ,Shahrasti,NULL,1,NULL,NULL,NULL,NULL,18242
18339,UPZ,Boalkhali,NULL,1,NULL,NULL,NULL,NULL,18243
18340,UPZ,Chandanaish,NULL,1,NULL,NULL,NULL,NULL,18243
18341,UPZ,Chandgaon,NULL,1,NULL,NULL,NULL,NULL,18243
18342,UPZ,Doublemuring,NULL,1,NULL,NULL,NULL,NULL,18243
18343,UPZ,Fatikchari,NULL,1,NULL,NULL,NULL,NULL,18243
18344,UPZ,Hathazari,NULL,1,NULL,NULL,NULL,NULL,18243
18345,UPZ,Kotwali,NULL,1,NULL,NULL,NULL,NULL,18243
18346,UPZ,Mirersharai,NULL,1,NULL,NULL,NULL,NULL,18243
18347,UPZ,Panchlaish,NULL,1,NULL,NULL,NULL,NULL,18243
18348,UPZ,Banskhali,NULL,1,NULL,NULL,NULL,NULL,18244
18349,UPZ,Chakaria,NULL,1,NULL,NULL,NULL,NULL,18244
18350,UPZ,Cox's Bazar Sadar,NULL,1,NULL,NULL,NULL,NULL,18244
18351,UPZ,Lohagara,NULL,1,NULL,NULL,NULL,NULL,18244
18352,UPZ,Moheshkhali,NULL,1,NULL,NULL,NULL,NULL,18244
18353,UPZ,Pekua,NULL,1,NULL,NULL,NULL,NULL,18244
18354,UPZ,Ramu,NULL,1,NULL,NULL,NULL,NULL,18244
18355,UPZ,Teknaf,NULL,1,NULL,NULL,NULL,NULL,18244
18356,UPZ,Ukhiya,NULL,1,NULL,NULL,NULL,NULL,18244
18357,UPZ,Brahmanpara,NULL,1,NULL,NULL,NULL,NULL,18245
18358,UPZ,Burichang,NULL,1,NULL,NULL,NULL,NULL,18245
18359,UPZ,Chandina,NULL,1,NULL,NULL,NULL,NULL,18245
18360,UPZ,Cumilla Sadar,NULL,1,NULL,NULL,NULL,NULL,18245
18361,UPZ,Cumilla urban,NULL,1,NULL,NULL,NULL,NULL,18245
18362,UPZ,Daudkandi,NULL,1,NULL,NULL,NULL,NULL,18245
18363,UPZ,Debidwar,NULL,1,NULL,NULL,NULL,NULL,18245
18364,UPZ,Elliotgonj,NULL,1,NULL,NULL,NULL,NULL,18245
18365,UPZ,Homna,NULL,1,NULL,NULL,NULL,NULL,18245
18366,UPZ,Muradnagar,NULL,1,NULL,NULL,NULL,NULL,18245
18367,UPZ,Barura,NULL,1,NULL,NULL,NULL,NULL,18246
18368,UPZ,Chauddagram,NULL,1,NULL,NULL,NULL,NULL,18246
18369,UPZ,Chhagalnaiya,NULL,1,NULL,NULL,NULL,NULL,18246
18370,UPZ,Companigonj,NULL,1,NULL,NULL,NULL,NULL,18246
18371,UPZ,Dagonbhuiyan,NULL,1,NULL,NULL,NULL,NULL,18246
18372,UPZ,Feni,NULL,1,NULL,NULL,NULL,NULL,18246
18373,UPZ,Laksam,NULL,1,NULL,NULL,NULL,NULL,18246
18374,UPZ,Nangalkot,NULL,1,NULL,NULL,NULL,NULL,18246
18375,UPZ,Senbag,NULL,1,NULL,NULL,NULL,NULL,18246
18376,UPZ,Sonagazi,NULL,1,NULL,NULL,NULL,NULL,18246
18377,UPZ,Begumgonj,NULL,1,NULL,NULL,NULL,NULL,18247
18378,UPZ,Chatkhil,NULL,1,NULL,NULL,NULL,NULL,18247
18379,UPZ,Laxmipur Sadar,NULL,1,NULL,NULL,NULL,NULL,18247
18380,UPZ,Noakhali CDSP,NULL,1,NULL,NULL,NULL,NULL,18247
18381,UPZ,Noakhali Sadar,NULL,1,NULL,NULL,NULL,NULL,18247
18382,UPZ,Raipur,NULL,1,NULL,NULL,NULL,NULL,18247
18383,UPZ,Ramgoti,NULL,1,NULL,NULL,NULL,NULL,18247
18384,UPZ,Sonaimuri,NULL,1,NULL,NULL,NULL,NULL,18247
18385,UPZ,Subarnachar,NULL,1,NULL,NULL,NULL,NULL,18247
18386,UPZ,Bandarban,NULL,1,NULL,NULL,NULL,NULL,18248
18387,UPZ,Kaptai,NULL,1,NULL,NULL,NULL,NULL,18248
18388,UPZ,Khagrachari,NULL,1,NULL,NULL,NULL,NULL,18248
18389,UPZ,Matiranga,NULL,1,NULL,NULL,NULL,NULL,18248
18390,UPZ,Ramgarh,NULL,1,NULL,NULL,NULL,NULL,18248
18391,UPZ,Rangamati Sadar,NULL,1,NULL,NULL,NULL,NULL,18248
18392,UPZ,Rangunia,NULL,1,NULL,NULL,NULL,NULL,18248
18393,UPZ,Raozan,NULL,1,NULL,NULL,NULL,NULL,18248
18394,UPZ,Rowangchari,NULL,1,NULL,NULL,NULL,NULL,18248
18395,UPZ,Thanchi,NULL,1,NULL,NULL,NULL,NULL,18248
18396,UPZ,Belkuchi,NULL,1,NULL,NULL,NULL,NULL,18249
18397,UPZ,Bogura Sadar,NULL,1,NULL,NULL,NULL,NULL,18249
18398,UPZ,Dhunat,NULL,1,NULL,NULL,NULL,NULL,18249
18399,UPZ,Dupchachia,NULL,1,NULL,NULL,NULL,NULL,18249
18400,UPZ,Kazipur,NULL,1,NULL,NULL,NULL,NULL,18249
18401,UPZ,Mazira,NULL,1,NULL,NULL,NULL,NULL,18249
18402,UPZ,Sherpur,NULL,1,NULL,NULL,NULL,NULL,18249
18403,UPZ,Sirajgonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18249
18404,UPZ,Tarash,NULL,1,NULL,NULL,NULL,NULL,18249
18405,UPZ,Birampur,NULL,1,NULL,NULL,NULL,NULL,18250
18406,UPZ,Birol,NULL,1,NULL,NULL,NULL,NULL,18250
18407,UPZ,Chirirbandar,NULL,1,NULL,NULL,NULL,NULL,18250
18408,UPZ,Dinajpur sadar,NULL,1,NULL,NULL,NULL,NULL,18250
18409,UPZ,Fulbari,NULL,1,NULL,NULL,NULL,NULL,18250
18410,UPZ,Khansama,NULL,1,NULL,NULL,NULL,NULL,18250
18411,UPZ,Nawabgonj,NULL,1,NULL,NULL,NULL,NULL,18250
18412,UPZ,Parbotipur,NULL,1,NULL,NULL,NULL,NULL,18250
18413,UPZ,Syedpur,NULL,1,NULL,NULL,NULL,NULL,18250
18414,UPZ,Gabtoli,NULL,1,NULL,NULL,NULL,NULL,18251
18415,UPZ,Gaibandha Sadar,NULL,1,NULL,NULL,NULL,NULL,18251
18416,UPZ,Gobindagonj,NULL,1,NULL,NULL,NULL,NULL,18251
18417,UPZ,Hakimpur,NULL,1,NULL,NULL,NULL,NULL,18251
18418,UPZ,Kalai,NULL,1,NULL,NULL,NULL,NULL,18251
18419,UPZ,Palashbari,NULL,1,NULL,NULL,NULL,NULL,18251
18420,UPZ,Saghata,NULL,1,NULL,NULL,NULL,NULL,18251
18421,UPZ,Shibgonj,NULL,1,NULL,NULL,NULL,NULL,18251
18422,UPZ,Sonatola,NULL,1,NULL,NULL,NULL,NULL,18251
18423,UPZ,Bhurungamari,NULL,1,NULL,NULL,NULL,NULL,18252
18424,UPZ,Kaligonj,NULL,1,NULL,NULL,NULL,NULL,18252
18425,UPZ,Kawnia,NULL,1,NULL,NULL,NULL,NULL,18252
18426,UPZ,Kurigram Sadar,NULL,1,NULL,NULL,NULL,NULL,18252
18427,UPZ,Lalmonirhat,NULL,1,NULL,NULL,NULL,NULL,18252
18428,UPZ,Patgram,NULL,1,NULL,NULL,NULL,NULL,18252
18429,UPZ,Pirgacha,NULL,1,NULL,NULL,NULL,NULL,18252
18430,UPZ,Ulipur,NULL,1,NULL,NULL,NULL,NULL,18252
18431,UPZ,Adamdighi,NULL,1,NULL,NULL,NULL,NULL,18253
18432,UPZ,Akkelpur,NULL,1,NULL,NULL,NULL,NULL,18253
18433,UPZ,Dhamoirhat,NULL,1,NULL,NULL,NULL,NULL,18253
18434,UPZ,Joypurhat Sadar,NULL,1,NULL,NULL,NULL,NULL,18253
18435,UPZ,Manda,NULL,1,NULL,NULL,NULL,NULL,18253
18436,UPZ,Mohadebpur,NULL,1,NULL,NULL,NULL,NULL,18253
18437,UPZ,Naogaon Sadar,NULL,1,NULL,NULL,NULL,NULL,18253
18438,UPZ,Niamotpur,NULL,1,NULL,NULL,NULL,NULL,18253
18439,UPZ,Raninagar,NULL,1,NULL,NULL,NULL,NULL,18253
18440,UPZ,Badargonj,NULL,1,NULL,NULL,NULL,NULL,18254
18441,UPZ,Gangachara,NULL,1,NULL,NULL,NULL,NULL,18254
18442,UPZ,Jaldhaka,NULL,1,NULL,NULL,NULL,NULL,18254
18443,UPZ,Kishoregonj,NULL,1,NULL,NULL,NULL,NULL,18254
18444,UPZ,Mithapukur,NULL,1,NULL,NULL,NULL,NULL,18254
18445,UPZ,Nilphamari Sadar,NULL,1,NULL,NULL,NULL,NULL,18254
18446,UPZ,Pirgonj,NULL,1,NULL,NULL,NULL,NULL,18254
18447,UPZ,Rangpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18254
18448,UPZ,Taragonj,NULL,1,NULL,NULL,NULL,NULL,18254
18449,UPZ,Baliadangi,NULL,1,NULL,NULL,NULL,NULL,18255
18450,UPZ,Birgonj,NULL,1,NULL,NULL,NULL,NULL,18255
18451,UPZ,Boda,NULL,1,NULL,NULL,NULL,NULL,18255
18452,UPZ,Debigonj,NULL,1,NULL,NULL,NULL,NULL,18255
18453,UPZ,Dimla,NULL,1,NULL,NULL,NULL,NULL,18255
18454,UPZ,Domar,NULL,1,NULL,NULL,NULL,NULL,18255
18455,UPZ,Kaharol,NULL,1,NULL,NULL,NULL,NULL,18255
18456,UPZ,Panchagor Sadar,NULL,1,NULL,NULL,NULL,NULL,18255
18457,UPZ,Ranisankail,NULL,1,NULL,NULL,NULL,NULL,18255
18458,UPZ,Thakurgaon Sadar,NULL,1,NULL,NULL,NULL,NULL,18255
18459,UPZ,Avaynagor,NULL,1,NULL,NULL,NULL,NULL,18256
18460,UPZ,Chowgacha,NULL,1,NULL,NULL,NULL,NULL,18256
18461,UPZ,Jashore Sadar,NULL,1,NULL,NULL,NULL,NULL,18256
18462,UPZ,Jhikargacha,NULL,1,NULL,NULL,NULL,NULL,18256
18463,UPZ,Kalia,NULL,1,NULL,NULL,NULL,NULL,18256
18464,UPZ,Kolaroa,NULL,1,NULL,NULL,NULL,NULL,18256
18465,UPZ,Monirampur,NULL,1,NULL,NULL,NULL,NULL,18256
18466,UPZ,Narail Sadar,NULL,1,NULL,NULL,NULL,NULL,18256
18467,UPZ,Shalikha,NULL,1,NULL,NULL,NULL,NULL,18256
18468,UPZ,Damurhuda,NULL,1,NULL,NULL,NULL,NULL,18257
18469,UPZ,Jhenaidah Sadar,NULL,1,NULL,NULL,NULL,NULL,18257
18470,UPZ,Kaligonj,NULL,1,NULL,NULL,NULL,NULL,18257
18471,UPZ,Kotchandpur,NULL,1,NULL,NULL,NULL,NULL,18257
18472,UPZ,Magura Sadar,NULL,1,NULL,NULL,NULL,NULL,18257
18473,UPZ,Mohammadpur,NULL,1,NULL,NULL,NULL,NULL,18257
18474,UPZ,Moheshpur,NULL,1,NULL,NULL,NULL,NULL,18257
18475,UPZ,Shoilakupa,NULL,1,NULL,NULL,NULL,NULL,18257
18476,UPZ,Asasuni,NULL,1,NULL,NULL,NULL,NULL,18258
18477,UPZ,Batiaghata,NULL,1,NULL,NULL,NULL,NULL,18258
18478,UPZ,Dumuria,NULL,1,NULL,NULL,NULL,NULL,18258
18479,UPZ,Fultala,NULL,1,NULL,NULL,NULL,NULL,18258
18480,UPZ,Khalishpur,NULL,1,NULL,NULL,NULL,NULL,18258
18481,UPZ,Paikgacha,NULL,1,NULL,NULL,NULL,NULL,18258
18482,UPZ,Rupsha,NULL,1,NULL,NULL,NULL,NULL,18258
18483,UPZ,Satkhira,NULL,1,NULL,NULL,NULL,NULL,18258
18484,UPZ,Shyamnagar,NULL,1,NULL,NULL,NULL,NULL,18258
18485,UPZ,Tala,NULL,1,NULL,NULL,NULL,NULL,18258
18486,UPZ,Alamdanga,NULL,1,NULL,NULL,NULL,NULL,18259
18487,UPZ,Bheramara,NULL,1,NULL,NULL,NULL,NULL,18259
18488,UPZ,Chuadanga Sadar,NULL,1,NULL,NULL,NULL,NULL,18259
18489,UPZ,Daulatpur,NULL,1,NULL,NULL,NULL,NULL,18259
18490,UPZ,Gangni,NULL,1,NULL,NULL,NULL,NULL,18259
18491,UPZ,Kumarkhali,NULL,1,NULL,NULL,NULL,NULL,18259
18492,UPZ,Kushtia Sadar,NULL,1,NULL,NULL,NULL,NULL,18259
18493,UPZ,Meherpur Sador,NULL,1,NULL,NULL,NULL,NULL,18259
18494,UPZ,Mirpur,NULL,1,NULL,NULL,NULL,NULL,18259
18495,UPZ,Bonpara,NULL,1,NULL,NULL,NULL,NULL,18260
18496,UPZ,Charghat,NULL,1,NULL,NULL,NULL,NULL,18260
18497,UPZ,Chatmohar,NULL,1,NULL,NULL,NULL,NULL,18260
18498,UPZ,Gopalpur,NULL,1,NULL,NULL,NULL,NULL,18260
18499,UPZ,Gurudaspur,NULL,1,NULL,NULL,NULL,NULL,18260
18500,UPZ,Nandigram,NULL,1,NULL,NULL,NULL,NULL,18260
18501,UPZ,Natore Sadar,NULL,1,NULL,NULL,NULL,NULL,18260
18502,UPZ,Puthia,NULL,1,NULL,NULL,NULL,NULL,18260
18503,UPZ,Singra,NULL,1,NULL,NULL,NULL,NULL,18260
18504,UPZ,Ataikula,NULL,1,NULL,NULL,NULL,NULL,18261
18505,UPZ,Bera,NULL,1,NULL,NULL,NULL,NULL,18261
18506,UPZ,Bhangura,NULL,1,NULL,NULL,NULL,NULL,18261
18507,UPZ,Faridpur,NULL,1,NULL,NULL,NULL,NULL,18261
18508,UPZ,Ishwardi,NULL,1,NULL,NULL,NULL,NULL,18261
18509,UPZ,Pabna Sadar,NULL,1,NULL,NULL,NULL,NULL,18261
18510,UPZ,Santhia,NULL,1,NULL,NULL,NULL,NULL,18261
18511,UPZ,Shahjadpur,NULL,1,NULL,NULL,NULL,NULL,18261
18512,UPZ,Sujanagar,NULL,1,NULL,NULL,NULL,NULL,18261
18513,UPZ,Ullapara,NULL,1,NULL,NULL,NULL,NULL,18261
18514,UPZ,Bagmara,NULL,1,NULL,NULL,NULL,NULL,18262
18515,UPZ,C.N.Gonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18262
18516,UPZ,Gomostapur,NULL,1,NULL,NULL,NULL,NULL,18262
18517,UPZ,Nachole,NULL,1,NULL,NULL,NULL,NULL,18262
18518,UPZ,Paba,NULL,1,NULL,NULL,NULL,NULL,18262
18519,UPZ,Rajpara,NULL,1,NULL,NULL,NULL,NULL,18262
18520,UPZ,Shibgonj,NULL,1,NULL,NULL,NULL,NULL,18262
18521,UPZ,Tanore,NULL,1,NULL,NULL,NULL,NULL,18262
18522,UPZ,Babugonj,NULL,1,NULL,NULL,NULL,NULL,18263
18523,UPZ,Barishal Sadar,NULL,1,NULL,NULL,NULL,NULL,18263
18524,UPZ,Bhola Sadar,NULL,1,NULL,NULL,NULL,NULL,18263
18525,UPZ,Charfashon,NULL,1,NULL,NULL,NULL,NULL,18263
18526,UPZ,Daulatkhan,NULL,1,NULL,NULL,NULL,NULL,18263
18527,UPZ,Gournadi,NULL,1,NULL,NULL,NULL,NULL,18263
18528,UPZ,Hizla,NULL,1,NULL,NULL,NULL,NULL,18263
18529,UPZ,Lalmohon,NULL,1,NULL,NULL,NULL,NULL,18263
18530,UPZ,Uzirpur,NULL,1,NULL,NULL,NULL,NULL,18263
18531,UPZ,Baliakandi,NULL,1,NULL,NULL,NULL,NULL,18264
18532,UPZ,Faridpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18264
18533,UPZ,Goalanda,NULL,1,NULL,NULL,NULL,NULL,18264
18534,UPZ,Modhukhali,NULL,1,NULL,NULL,NULL,NULL,18264
18535,UPZ,Nagarkanda,NULL,1,NULL,NULL,NULL,NULL,18264
18536,UPZ,Pangsha,NULL,1,NULL,NULL,NULL,NULL,18264
18537,UPZ,Rajbari Sadar,NULL,1,NULL,NULL,NULL,NULL,18264
18538,UPZ,Sadarpur,NULL,1,NULL,NULL,NULL,NULL,18264
18539,UPZ,Bhanga,NULL,1,NULL,NULL,NULL,NULL,18265
18540,UPZ,Boalmari,NULL,1,NULL,NULL,NULL,NULL,18265
18541,UPZ,Gopalgonj sadar,NULL,1,NULL,NULL,NULL,NULL,18265
18542,UPZ,Kashiani,NULL,1,NULL,NULL,NULL,NULL,18265
18543,UPZ,Kotalipara,NULL,1,NULL,NULL,NULL,NULL,18265
18544,UPZ,Muksudpur,NULL,1,NULL,NULL,NULL,NULL,18265
18545,UPZ,Rajoir,NULL,1,NULL,NULL,NULL,NULL,18265
18546,UPZ,Bhedorgonj,NULL,1,NULL,NULL,NULL,NULL,18266
18547,UPZ,Damuddya,NULL,1,NULL,NULL,NULL,NULL,18266
18548,UPZ,Goshairhat,NULL,1,NULL,NULL,NULL,NULL,18266
18549,UPZ,Kalkini,NULL,1,NULL,NULL,NULL,NULL,18266
18550,UPZ,Madaripur sadar,NULL,1,NULL,NULL,NULL,NULL,18266
18551,UPZ,Naria,NULL,1,NULL,NULL,NULL,NULL,18266
18552,UPZ,Shariatpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18266
18553,UPZ,Shibchar,NULL,1,NULL,NULL,NULL,NULL,18266
18554,UPZ,Bakergonj,NULL,1,NULL,NULL,NULL,NULL,18267
18555,UPZ,Barguna,NULL,1,NULL,NULL,NULL,NULL,18267
18556,UPZ,Bauphal,NULL,1,NULL,NULL,NULL,NULL,18267
18557,UPZ,Galachipa,NULL,1,NULL,NULL,NULL,NULL,18267
18558,UPZ,Jhalokathi Sadar,NULL,1,NULL,NULL,NULL,NULL,18267
18559,UPZ,Kalapara,NULL,1,NULL,NULL,NULL,NULL,18267
18560,UPZ,Mathbaria,NULL,1,NULL,NULL,NULL,NULL,18267
18561,UPZ,Patuakhali Sadar,NULL,1,NULL,NULL,NULL,NULL,18267
18562,UPZ,Bagerhat Sadar,NULL,1,NULL,NULL,NULL,NULL,18268
18563,UPZ,Bhandaria,NULL,1,NULL,NULL,NULL,NULL,18268
18564,UPZ,Mollahat,NULL,1,NULL,NULL,NULL,NULL,18268
18565,UPZ,Moralgonj,NULL,1,NULL,NULL,NULL,NULL,18268
18566,UPZ,Nesarabad,NULL,1,NULL,NULL,NULL,NULL,18268
18567,UPZ,Pirojpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18268
18568,UPZ,Rampal,NULL,1,NULL,NULL,NULL,NULL,18268
18569,UPZ,Akhaura,NULL,1,NULL,NULL,NULL,NULL,18269
18570,UPZ,B Baria Sadar,NULL,1,NULL,NULL,NULL,NULL,18269
18571,UPZ,Bancharampur,NULL,1,NULL,NULL,NULL,NULL,18269
18572,UPZ,Chunarughat,NULL,1,NULL,NULL,NULL,NULL,18269
18573,UPZ,Kasba,NULL,1,NULL,NULL,NULL,NULL,18269
18574,UPZ,Nabinagar,NULL,1,NULL,NULL,NULL,NULL,18269
18575,UPZ,Nasirnagar,NULL,1,NULL,NULL,NULL,NULL,18269
18576,UPZ,Sarail,NULL,1,NULL,NULL,NULL,NULL,18269
18577,UPZ,Bokshigonj,NULL,1,NULL,NULL,NULL,NULL,18270
18578,UPZ,Dewangonj,NULL,1,NULL,NULL,NULL,NULL,18270
18579,UPZ,Jamalpur Sadar,NULL,1,NULL,NULL,NULL,NULL,18270
18580,UPZ,Melandha,NULL,1,NULL,NULL,NULL,NULL,18270
18581,UPZ,Nalitabari,NULL,1,NULL,NULL,NULL,NULL,18270
18582,UPZ,Rajibpur,NULL,1,NULL,NULL,NULL,NULL,18270
18583,UPZ,Sarishabari,NULL,1,NULL,NULL,NULL,NULL,18270
18584,UPZ,Sherpur sadar,NULL,1,NULL,NULL,NULL,NULL,18270
18585,UPZ,Bajitpur,NULL,1,NULL,NULL,NULL,NULL,18271
18586,UPZ,Bhairab,NULL,1,NULL,NULL,NULL,NULL,18271
18587,UPZ,Hossainpur,NULL,1,NULL,NULL,NULL,NULL,18271
18588,UPZ,Itna,NULL,1,NULL,NULL,NULL,NULL,18271
18589,UPZ,Karimgonj,NULL,1,NULL,NULL,NULL,NULL,18271
18590,UPZ,Katiadi,NULL,1,NULL,NULL,NULL,NULL,18271
18591,UPZ,Kishoregonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18271
18592,UPZ,Pakundia,NULL,1,NULL,NULL,NULL,NULL,18271
18593,UPZ,Tarail,NULL,1,NULL,NULL,NULL,NULL,18271
18594,UPZ,Bhaluka,NULL,1,NULL,NULL,NULL,NULL,18272
18595,UPZ,Fulpur,NULL,1,NULL,NULL,NULL,NULL,18272
18596,UPZ,Gafargaon,NULL,1,NULL,NULL,NULL,NULL,18272
18597,UPZ,Ishwargonj,NULL,1,NULL,NULL,NULL,NULL,18272
18598,UPZ,Muktagacha,NULL,1,NULL,NULL,NULL,NULL,18272
18599,UPZ,Mymensingh Sadar,NULL,1,NULL,NULL,NULL,NULL,18272
18600,UPZ,Mymensingh Urban,NULL,1,NULL,NULL,NULL,NULL,18272
18601,UPZ,Trishal,NULL,1,NULL,NULL,NULL,NULL,18272
18602,UPZ,Barhatta,NULL,1,NULL,NULL,NULL,NULL,18273
18603,UPZ,Bishwambarpur,NULL,1,NULL,NULL,NULL,NULL,18273
18604,UPZ,Kalmakanda,NULL,1,NULL,NULL,NULL,NULL,18273
18605,UPZ,Kendua,NULL,1,NULL,NULL,NULL,NULL,18273
18606,UPZ,Khaliajuri,NULL,1,NULL,NULL,NULL,NULL,18273
18607,UPZ,Mohangonj,NULL,1,NULL,NULL,NULL,NULL,18273
18608,UPZ,Netrokona Sadar,NULL,1,NULL,NULL,NULL,NULL,18273
18609,UPZ,Purbadhala,NULL,1,NULL,NULL,NULL,NULL,18273
18610,UPZ,Bahubal,NULL,1,NULL,NULL,NULL,NULL,18274
18611,UPZ,Baniachong,NULL,1,NULL,NULL,NULL,NULL,18274
18612,UPZ,Baralekha,NULL,1,NULL,NULL,NULL,NULL,18274
18613,UPZ,Habigonj,NULL,1,NULL,NULL,NULL,NULL,18274
18614,UPZ,Kamalgonj,NULL,1,NULL,NULL,NULL,NULL,18274
18615,UPZ,Kulaura,NULL,1,NULL,NULL,NULL,NULL,18274
18616,UPZ,Moulvibazar,NULL,1,NULL,NULL,NULL,NULL,18274
18617,UPZ,Nabigonj,NULL,1,NULL,NULL,NULL,NULL,18274
18618,UPZ,Sreemongal,NULL,1,NULL,NULL,NULL,NULL,18274
18619,UPZ,Balagonj,NULL,1,NULL,NULL,NULL,NULL,18275
18620,UPZ,Beanibazar,NULL,1,NULL,NULL,NULL,NULL,18275
18621,UPZ,Chatak,NULL,1,NULL,NULL,NULL,NULL,18275
18622,UPZ,Derai,NULL,1,NULL,NULL,NULL,NULL,18275
18623,UPZ,Dowarabazar,NULL,1,NULL,NULL,NULL,NULL,18275
18624,UPZ,Fenchugonj,NULL,1,NULL,NULL,NULL,NULL,18275
18625,UPZ,Jagannathpur,NULL,1,NULL,NULL,NULL,NULL,18275
18626,UPZ,Jaintapur,NULL,1,NULL,NULL,NULL,NULL,18275
18627,UPZ,Sunamgonj Sadar,NULL,1,NULL,NULL,NULL,NULL,18275
18628,UPZ,Sylhet Sadar,NULL,1,NULL,NULL,NULL,NULL,18275
18629,BRA,Bolivadra Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18276
18630,BRA,Dhamrai,NULL,1,NULL,NULL,NULL,NULL,18276
18631,BRA,Dhamrai Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18276
18632,BRA,Dhantara/ Dhamrai,NULL,1,NULL,NULL,NULL,NULL,18276
18633,BRA,Islam Nagar,NULL,1,NULL,NULL,NULL,NULL,18276
18634,BRA,Kalampur,NULL,1,NULL,NULL,NULL,NULL,18276
18635,BRA,Nabinagor,NULL,1,NULL,NULL,NULL,NULL,18276
18636,BRA,Nabinagor Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18276
18637,BRA,Balirtek,NULL,1,NULL,NULL,NULL,NULL,18277
18638,BRA,Bandura/ Nowabgonj,NULL,1,NULL,NULL,NULL,NULL,18277
18639,BRA,Bankuri,NULL,1,NULL,NULL,NULL,NULL,18277
18640,BRA,Dulsura / Harirampur,NULL,1,NULL,NULL,NULL,NULL,18277
18641,BRA,Harirampur,NULL,1,NULL,NULL,NULL,NULL,18277
18642,BRA,Harirampur (JHTKA),NULL,1,NULL,NULL,NULL,NULL,18277
18643,BRA,Shekaripara/ Nowabgonj,NULL,1,NULL,NULL,NULL,NULL,18277
18644,BRA,Aminbazar,NULL,1,NULL,NULL,NULL,NULL,18278
18645,BRA,"Boliapur ",NULL,1,NULL,NULL,NULL,NULL,18278
18646,BRA,Hazratpur/ Keranigonj,NULL,1,NULL,NULL,NULL,NULL,18278
18647,BRA,Hemayetpur / Savar,NULL,1,NULL,NULL,NULL,NULL,18278
18648,BRA,Hemayetpur Bazar Shakha,NULL,1,NULL,NULL,NULL,NULL,18278
